url,date,rawContent,tweetId,username,userId,userDisplayName,userVerified,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,sourceUrl,sourceLabel,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,pinned,conversationControlPolicy
https://twitter.com/ivettevandersar/status/1663467337138200576,2023-05-30 08:48:13+00:00,"@fanta wij gokken op bosvruchten/cheesecake, wat een heerlijke smaak dit en die kleur is supergaaf! #WhatTheFanta https://t.co/asbvS4ca2x",1663467337138200576,ivettevandersar,235071581,Ivette van der Sar,False,0,0,0,0,1663467337138200576,nl,,,,,,,,,['WhatTheFanta'],,,241.0,,0,,everyone
https://twitter.com/SWarren5150/status/1662969715780730881,2023-05-28 23:50:51+00:00,"@fanta Hey!   Fanta Orange Zero Sugar is a good start.   How about the other flavors?   Pineapple, Peach and Pina Colada Zero Sugar would be awesome!",1662969715780730881,SWarren5150,369777317,MadMax,False,0,0,0,0,1662503934668185600,en,,,,,1.6625039346681856e+18,https://twitter.com/fanta,,,,,,28.0,,0,,everyone
https://twitter.com/ivettevandersar/status/1662820059624906753,2023-05-28 13:56:10+00:00,@fanta I like!!! 😋 https://t.co/bsZxGpPJxB,1662820059624906753,ivettevandersar,235071581,Ivette van der Sar,False,0,0,0,0,1662820059624906753,en,,,,,,,,,,,,19.0,,0,,everyone
https://twitter.com/abelautopsy/status/1662788986237067265,2023-05-28 11:52:42+00:00,@fanta there's??? deflowered and mummified corpses??? buried under the 33rd floor of your corporate headquarters??? yes,1662788986237067265,abelautopsy,1500650008718290944,abelautopsy,False,0,0,0,0,1661796827077779456,en,,,,,1.6617968270777795e+18,https://twitter.com/fanta,,,,,,24.0,,0,,everyone
https://twitter.com/Urdezineguy/status/1662774244202237952,2023-05-28 10:54:07+00:00,@fanta are you seeing this? https://t.co/Bqa2LlvrBL,1662774244202237952,Urdezineguy,218823065,PORT HARCOURT INTERIORS,False,0,0,0,0,1662774244202237952,en,,,,,,,,,,,,9.0,,0,,everyone
https://twitter.com/undiciottobree/status/1662730934372671489,2023-05-28 08:02:01+00:00,@fanta I drank a @fanta and I became FANTAstic!🍊🧡 https://t.co/I1GyMsCoh3,1662730934372671489,undiciottobree,1431536485820469248,L A U R E T T A ♡,False,0,0,0,0,1662503934668185600,en,,,,,1.6625039346681856e+18,https://twitter.com/fanta,,,,,,38.0,,0,,everyone
https://twitter.com/j05004382/status/1662728759760531456,2023-05-28 07:53:22+00:00,@fanta Looking good https://t.co/LHIRsmv6Jn,1662728759760531456,j05004382,1626861627651002368,Fanta lover,False,0,0,1,0,1662503934668185600,en,,,,,1.6625039346681856e+18,https://twitter.com/fanta,,,,,,32.0,,0,,everyone
https://twitter.com/DarrellKaram/status/1662571286403461122,2023-05-27 21:27:38+00:00,@fanta SuperDanta! https://t.co/HFDcmxyck7,1662571286403461122,DarrellKaram,1093959298483478534,Fatster,False,0,0,0,0,1662571286403461122,es,,,,,,,,,,,,19.0,,0,,everyone
https://twitter.com/waitwha46675296/status/1662567951692886016,2023-05-27 21:14:23+00:00,@fanta Looks Fanta-stic,1662567951692886016,waitwha46675296,1268601445160386560,Peptoon,False,1,0,0,0,1662503934668185600,en,,,,,1.6625039346681856e+18,https://twitter.com/fanta,,,,,,29.0,,0,,everyone
https://twitter.com/DarrellKaram/status/1662544764166717450,2023-05-27 19:42:15+00:00,@fanta Danta https://t.co/4TNbguRChl,1662544764166717450,DarrellKaram,1093959298483478534,Fatster,False,0,0,0,0,1662503934668185600,in,,,,,1.6625039346681856e+18,https://twitter.com/fanta,,,,,,31.0,,0,,everyone
