url,date,rawContent,tweetId,username,userId,userDisplayName,userVerified,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,sourceUrl,sourceLabel,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,pinned,conversationControlPolicy
https://twitter.com/ningchellas/status/1663693815381630976,2023-05-30 23:48:10+00:00,@CocaCola @NewJeans_ADOR WE WANTED ROSALIA,1663693815381630976,ningchellas,1123350240835325957,sol,False,0,0,0,1,1663562156778958848,en,,,,,1.6636676994723758e+18,https://twitter.com/CocaCola,,,,,,812.0,,0,,everyone
https://twitter.com/dobson_donovan/status/1663671905109286915,2023-05-30 22:21:06+00:00,@CocaCola and a Camaro!  That's both of my dreams mixed together,1663671905109286915,dobson_donovan,1476175355580977156,Donovan Dobson,False,0,0,0,0,1663671905109286915,en,,,,https://twitter.com/CocaColaRacing/status/1663537555722100736,,,,,,,,2.0,,0,,everyone
https://twitter.com/momof3boysj/status/1663667060084228096,2023-05-30 22:01:51+00:00,@CocaCola Thank you! ❤️ #HaveACokeDay,1663667060084228096,momof3boysj,81149094,"denise stout, author",False,0,0,0,0,1655558167571341320,en,,,,,1.6636146547471442e+18,https://twitter.com/CocaCola,,,['HaveACokeDay'],,,6.0,,0,,everyone
https://twitter.com/Alejandro_Goyti/status/1663666641882988550,2023-05-30 22:00:11+00:00,@CocaCola el Camion Repartidor Numero 2019478 En San Luis Potosi pasan insultando y rayandole la madre a mi señora madre con quien se denuncia en su empresa o lo hacemos en el ministerio publico?,1663666641882988550,Alejandro_Goyti,56532047,ALEJANDRO GOYTIA,False,0,0,0,0,1663666641882988550,es,,,,,,,"Coordinates(longitude=-101.169792, latitude=21.9593569)","Place(id='e825dd87e48f45ed', fullName='San Luis Potosí, México', name='San Luis Potosí', type='city', country='Mexico', countryCode='MX')",,,,35.0,,0,,everyone
https://twitter.com/Matheus03737000/status/1663661392598114305,2023-05-30 21:39:19+00:00,@CocaCola @JonBatiste @CamiloMusica @JIDsv @catburns @NewJeans_ADOR https://t.co/k7e7qM9zm0,1663661392598114305,Matheus03737000,1349097870037815303,caras de yotsubato,False,0,0,0,0,1661413812614856716,qme,,,,,1.6614138126148567e+18,https://twitter.com/CocaCola,,,,,,41.0,,0,,everyone
https://twitter.com/Only1filzhart/status/1663652397749792768,2023-05-30 21:03:35+00:00,@CocaCola Thanks I'll call,1663652397749792768,Only1filzhart,844493868666159105,Mofe,False,0,0,0,0,1662546059913228288,en,,,,,1.6635670924596593e+18,https://twitter.com/CocaCola,,,,,,7.0,,0,,everyone
https://twitter.com/LindaWyant/status/1663631327734689793,2023-05-30 19:39:51+00:00,"@CocaCola @Just_gotta_ask I have my last can in the fridge and I don't want to drink it!😩It's going to be a very special moment when I do😅I hope one day you will bring it back! It was amazing, especially the zero sugar. The regular ones were too sweet. You could have done them with half the sugar.",1663631327734689793,LindaWyant,135630263,Linda Wyant,False,0,0,0,0,1590743691932704768,en,,,,,1.6154483008192102e+18,https://twitter.com/CocaCola,,,,,,11.0,,0,,everyone
https://twitter.com/cmb127/status/1663624884625235970,2023-05-30 19:14:15+00:00,@CocaCola bring Peach Coke back to the US.,1663624884625235970,cmb127,210570163,Matt Braswell,False,0,0,0,0,1663624884625235970,en,,,,,,,,,,,,7.0,,0,,everyone
https://twitter.com/Suman_of_Bangla/status/1663588005108670464,2023-05-30 16:47:43+00:00,"@CocaCola Here is the more problem to look after. 👇

https://t.co/0vLgMSJR1S",1663588005108670464,Suman_of_Bangla,1045028329990934528,⚡ Suman ⚡,False,0,1,1,0,1662739625398657024,en,,,,https://twitter.com/Suman_of_Bangla/status/1651847931635572736,1.6635506290239939e+18,https://twitter.com/CocaCola,,,,,,15.0,,0,,everyone
https://twitter.com/AwakenedPineal/status/1663544531680399360,2023-05-30 13:54:58+00:00,"@CocaCola aka @innocent reducing profits

h/t @moleatthedoor https://t.co/Nb4vXNByAn",1663544531680399360,AwakenedPineal,1507705333002682375,I didn't vote for this ideology,False,0,0,1,0,1663544531680399360,in,,,,https://twitter.com/i/web/status/1663489441367990272,,,,,,,,40.0,,0,,everyone
https://twitter.com/welundrisk/status/1663508560116940801,2023-05-30 11:32:01+00:00,"@CocaCola workers to strike at Europe’s biggest plant
https://t.co/cUAb0tjOTe",1663508560116940801,welundrisk,881386618736738304,Welund,False,0,0,0,0,1663508560116940801,en,,,,,,,,,,,,10.0,,0,,everyone
https://twitter.com/gjncuh15/status/1663422647919857665,2023-05-30 05:50:38+00:00,@CocaCola can you guys send me a 2 cases of coffee cokes you may have laying around the warehouse? I just found out they were discontinued. I’m a big fan of them. Thank you 🙏🏽❤️ https://t.co/P6rAXPY6KS,1663422647919857665,gjncuh15,1166903161186947072,GJN,False,1,0,0,0,1663422647919857665,en,,,,,,,,,,,,136.0,,0,,everyone
https://twitter.com/Currie3345/status/1663328621212102657,2023-05-29 23:37:01+00:00,@CocaCola @osburnsa 42420,1663328621212102657,Currie3345,1547781497960116224,Currie,False,0,0,0,0,1269982786582130693,und,,,,,1.2700786904000553e+18,https://twitter.com/CocaCola,,,,,,3.0,,0,,everyone
https://twitter.com/Jon62808950/status/1663283858303844352,2023-05-29 20:39:08+00:00,@CocaCola @JonBatiste @CamiloMusica @JIDsv @catburns @NewJeans_ADOR High fructose corn syrup makes coke taste like shit.,1663283858303844352,Jon62808950,1358868966974832643,peepeepoopoo,False,0,0,0,0,1661413812614856716,en,,,,,1.6614138126148567e+18,https://twitter.com/CocaCola,,,,,,56.0,,0,,everyone
https://twitter.com/KohliiSantini/status/1663265759928221697,2023-05-29 19:27:13+00:00,@CocaCola PLEASE PLEASE PLEASE make Cherry Cordial Coca-Cola for Christmas!!! I’m begging you! #CocaCola #GOAT,1663265759928221697,KohliiSantini,1354965829419491330,Kohlii Santini,False,0,1,0,0,1663265759928221697,en,,,,,,,,,"['CocaCola', 'GOAT']",,,21.0,,0,,everyone
https://twitter.com/KohliiSantini/status/1663265481258614791,2023-05-29 19:26:07+00:00,@CocaCola PLEASEPLEASEPLEASE make Coca-Cola orange vanilla a permanent flavor ‼️‼️‼️#Delicious #AllTimeFav #CocaCola #GOAT,1663265481258614791,KohliiSantini,1354965829419491330,Kohlii Santini,False,0,1,0,0,1663265481258614791,ro,,,,,,,,,"['Delicious', 'AllTimeFav', 'CocaCola', 'GOAT']",,,31.0,,0,,everyone
https://twitter.com/KohliiSantini/status/1663265075724185601,2023-05-29 19:24:30+00:00,@CocaCola PLEASE PLEASE PLEASE make Cherry Cordial Coca-Cola for Christmas!!! I’m begging you!,1663265075724185601,KohliiSantini,1354965829419491330,Kohlii Santini,False,0,0,0,0,1663265075724185601,en,,,,,,,,,,,,9.0,,0,,everyone
https://twitter.com/PreferSunshine/status/1663258735802761351,2023-05-29 18:59:19+00:00,"@CocaCola @AMCTheatres @netflix 
#KimSeonho #TheChilde 💙 💙 💙",1663258735802761351,PreferSunshine,1458867576147259392,sunnyday 🤟 🍑◡̈🧗‍♂️🦙🍓 🐯💙,False,0,0,1,0,1663258735802761351,qme,,,,https://twitter.com/movie_n_NEW/status/1658281253857296385,,,,,"['KimSeonho', 'TheChilde']",,,249.0,,0,,everyone
https://twitter.com/MarshalDillon2/status/1663230780024266752,2023-05-29 17:08:13+00:00,@CocaCola Bring back Tab,1663230780024266752,MarshalDillon2,1237971561275146241,Based Marshal Dillon ✝️🐸🇺🇸 ⚖️,False,0,0,1,0,1660692996503814174,en,,,,,1.6606929965038141e+18,https://twitter.com/CocaCola,,,,,,30.0,,0,,everyone
https://twitter.com/BEA93129803/status/1663224622953775111,2023-05-29 16:43:45+00:00,@CocaCola @osburnsa Hello my name us Beatriz I am diabetic and allergic to aspartame I live in Houston and I had never been able to find coke with splenda. I would like to know  if we can order.  Every time I am under lot of stress coke with ice is my happy place,1663224622953775111,BEA93129803,1329579064986923010,BEA,False,1,0,1,0,1269982786582130693,en,,,,,1.2700786904000553e+18,https://twitter.com/CocaCola,,,,,,92.0,,0,,everyone
https://twitter.com/LironIpad/status/1663222336865157127,2023-05-29 16:34:40+00:00,@CocaCola @JonBatiste @CamiloMusica @JIDsv @catburns @NewJeans_ADOR 💔 https://t.co/LaI6QWOySO,1663222336865157127,LironIpad,1603975298911014913,Ipad de Lirón Ipad,False,0,0,0,0,1661413812614856716,qme,,,,,1.6614138126148567e+18,https://twitter.com/CocaCola,,,,,,44.0,,0,,everyone
https://twitter.com/arihant727/status/1663071875143180290,2023-05-29 06:36:48+00:00,"@CocaCola Such a big company but customer service is at worst condition I file a complaint on 16th of January but not yet resolved,so what to do???",1663071875143180290,arihant727,3103058610,Arihant Bothra,False,0,0,0,0,1663071875143180290,en,,,,,,,,,,,,6.0,,0,,everyone
https://twitter.com/RosanapMenezes/status/1662938247956144131,2023-05-28 21:45:48+00:00,"@CocaCola 
@CocaCola_Br 
@CokeMusic 
@WorldofCocaCola 

@domingao @tvglobo @LucianoHuck https://t.co/IbE20DVmZn",1662938247956144131,RosanapMenezes,1569390570807738372,Rosana Menezes 🦊🦚💥 🐳👊🏾 🦅☯️,False,0,0,0,0,1662938247956144131,qme,,,,,,,,,,,,23.0,,0,,everyone
https://twitter.com/Dowjonesing/status/1662857268780761088,2023-05-28 16:24:01+00:00,@CocaCola @LoBelle11 Meet me in the bathroom.,1662857268780761088,Dowjonesing,1400993725237534721,Dowjonesing,False,0,0,0,0,1651329192456249345,en,,,,,1.6513291924562493e+18,https://twitter.com/CocaCola,,,,,,10.0,,0,,everyone
https://twitter.com/bahabala/status/1662796466287677440,2023-05-28 12:22:25+00:00,"@cocacola @fairlife https://t.co/j7sBFLbVQI you forget WE are the CONSUMER, WE control what is sold, WE outnumber you, WE THE PEOPLE, WE decide what products make money. WE ARE THE ONES IN CONTROL, WE OWN YOU BITCH! Fuck mahn, you know it’s wrong, just do right",1662796466287677440,bahabala,30336200,ba ha ba la,False,0,0,0,0,1662796466287677440,en,,,,,,,,,,,,4.0,,0,,everyone
https://twitter.com/abhijeetkeshar9/status/1662730573063020544,2023-05-28 08:00:35+00:00,@CocaCola @JonBatiste @CamiloMusica @JIDsv @catburns @NewJeans_ADOR https://t.co/YWjDyjGdfc,1662730573063020544,abhijeetkeshar9,3500495414,Abhijeet Keshari,False,0,0,0,0,1661413812614856716,qme,,,,,1.6614138126148567e+18,https://twitter.com/CocaCola,,,,,,131.0,,0,,everyone
https://twitter.com/bradmamajama/status/1662636753658826752,2023-05-28 01:47:47+00:00,@CocaCola I made this table! https://t.co/qMCx6KJT9d,1662636753658826752,bradmamajama,30954729,Brad Leonard,False,0,0,0,0,1662636753658826752,en,,,,,,,,,,,,17.0,,0,,everyone
https://twitter.com/TwitchGlacion/status/1662631832767045635,2023-05-28 01:28:13+00:00,"@CocaCola Ok... so listen here..
These ""stay on caps""...
It needs to stop!
Do you understand how difficult they are yo put back on after a few too many ""whiskey and cokes""?
I'm in pain here guys! https://t.co/oTLfiKGfp0",1662631832767045635,TwitchGlacion,455058271,❄️Glacion❄️ | Male ♂️ Vtuber |,False,0,0,0,0,1662631832767045635,en,,,,,,,,,,,,17.0,,0,,everyone
https://twitter.com/PpPppoopoolmao2/status/1662609426468020227,2023-05-27 23:59:11+00:00,@CocaCola I’ll have a cock day thank you,1662609426468020227,PpPppoopoolmao2,1423432401632600067,truffle head,False,0,0,0,0,1655558167571341320,en,,,,,1.6555581675713413e+18,https://twitter.com/CocaCola,,,,,,5.0,,0,,everyone
https://twitter.com/tribalistaed/status/1662563693559676928,2023-05-27 20:57:28+00:00,@CocaCola @pepsiphl,1662563693559676928,tribalistaed,719137701694414848,Eduardo,False,0,0,1,0,1662563693559676928,qam,,,,https://twitter.com/LauraAMichie/status/1662527073204723713,,,,,,,,6.0,,0,,everyone
https://twitter.com/gigikohl/status/1662555625686028291,2023-05-27 20:25:24+00:00,@CocaCola https://t.co/NzJMaWla3g,1662555625686028291,gigikohl,1603356522741993472,Kohl Boyfriend- Koen,False,0,0,0,0,1624114919179157513,qme,,,,,1.6241149191791575e+18,https://twitter.com/CocaCola,,,,,,8.0,,0,,everyone
https://twitter.com/Only1filzhart/status/1662546059913228288,2023-05-27 19:47:23+00:00,@CocaCola I'm not being let to sign up for coke studio?,1662546059913228288,Only1filzhart,844493868666159105,Mofe,False,1,0,0,0,1662546059913228288,en,,,,,,,,,,,,79.0,,0,,everyone
https://twitter.com/Desupoyo/status/1662543490536882182,2023-05-27 19:37:11+00:00,"@cocacola I want to guess the WhatTheFanta flavor in Germany, but instead I am forced to play minigames without an option to put my guess somewhere? Really?",1662543490536882182,Desupoyo,3559507456,Tsukiyo,False,0,0,0,0,1662543490536882182,en,,,,,,,,,,,,50.0,,0,,everyone
https://twitter.com/Zero_C0000/status/1662237060831277057,2023-05-26 23:19:32+00:00,@CocaCola Corona,1662237060831277057,Zero_C0000,1586435441548574721,Zero,False,0,0,0,0,1660692996503814174,es,,,,,1.6606929965038141e+18,https://twitter.com/CocaCola,,,,,,51.0,,0,,everyone
https://twitter.com/trevorschmidt69/status/1662220713326174209,2023-05-26 22:14:35+00:00,"@CocaCola- you've got a rep named Ashley who is doing an awful job of representing your brand as an ambassor in public. I encountered #CocaColaAshley doing marketing/replenishing at the Shopper's Drug Mart on Jasper Ave/118th Street in Edmonton, Alberta, Canada. She was working-",1662220713326174209,trevorschmidt69,1222080300,Trevor Schmidt,False,1,0,0,0,1662220713326174209,en,,,,,,,,,['CocaColaAshley'],,,299.0,,1,,everyone
https://twitter.com/Zero_C0000/status/1662214347274489857,2023-05-26 21:49:17+00:00,"@CocaCola Is there Coca Cola in the House of Corrections? 
https://t.co/aJZV8otFNm",1662214347274489857,Zero_C0000,1586435441548574721,Zero,False,0,0,0,0,1660692996503814174,en,,,,,1.6606929965038141e+18,https://twitter.com/CocaCola,,,,,"SummaryCard(title='Winston Powell still waits in jail for help', url='https://news.yahoo.com/winston-powell-still-waits-jail-022500386.html', description='Winston Powell appeared in court for the first time in more than 400 days, much of that spent in an isolation cell waiting for trial on non-violent charges. His story is not unique. Prosecutors and...', thumbnailUrl='https://pbs.twimg.com/card_img/1672622104351498241/jxAHjfnm?format=jpg&name=orig', siteUser=User(username='YahooNews', id=7309052, displayname='Yahoo News', rawDescription='Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB', renderedDescription='Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: yhoo.it/2mYfv0V', descriptionLinks=[TextLink(text='yhoo.it/2mYfv0V', url='http://yhoo.it/2mYfv0V', tcourl='https://t.co/aOTqWBhwuB', indices=(137, 160))], verified=False, created=datetime.datetime(2007, 7, 7, 6, 52, 31, tzinfo=datetime.timezone.utc), followersCount=1077173, friendsCount=2319, statusesCount=273377, favouritesCount=342, listedCount=13383, mediaCount=122448, location='New York City', protected=None, link=TextLink(text='news.yahoo.com', url='https://news.yahoo.com', tcourl='https://t.co/Wi4rjphABy', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1176155649547350017/PgDayX_-_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/7309052/1642447044', label=None, blue=True, blueType='Business', profileImageShape=None), creatorUser=None)",49.0,,0,,everyone
https://twitter.com/DoogieBo/status/1662149248396279810,2023-05-26 17:30:36+00:00,"@CocaCola what is with these lame tall skinny cans? They don’t fit in the fridge door! What woke marketer made their mark by screwing with your packaging? Same ones who thought I’d “New Coke”? It had to be expensive to retool and to produce/fill those new cans, &amp; replace machines",1662149248396279810,DoogieBo,1372893993130979334,Doogie Bo,False,0,0,0,0,1662149248396279810,en,,,,,,,,,,,,11.0,,0,,everyone
https://twitter.com/DoogieBo/status/1662148432012754971,2023-05-26 17:27:22+00:00,"@CocaCola what happened to Coke Life? Happened upon it, liked the ingredients, then it disappeared. Never promoted. Did the HFCS lobby get to you? Please bring it back! HFCS is SO bad for us!",1662148432012754971,DoogieBo,1372893993130979334,Doogie Bo,False,0,0,0,0,1662148432012754971,en,,,,,,,,,,,,5.0,,0,,everyone
https://twitter.com/mayberuffled/status/1662113322093666306,2023-05-26 15:07:51+00:00,@CocaCola We wish you a RATIO that hits all the right notes! #HaveARatioDay,1662113322093666306,mayberuffled,1619420141178978305,🌺ungufled,False,0,0,3,0,1655558167571341320,en,,,,,1.6606808327622164e+18,https://twitter.com/CocaCola,,,['HaveARatioDay'],,,11.0,,0,,everyone
