url,date,rawContent,tweetId,username,userId,userDisplayName,userVerified,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,sourceUrl,sourceLabel,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,pinned,conversationControlPolicy
https://twitter.com/BlipW/status/1663661675302494210,2023-05-30 21:40:27+00:00,"@pepsi @AppleMusic #PriceGouging 
https://t.co/thGKPrm8oj",1663661675302494210,BlipW,172533569,BlpW,False,0,0,0,0,1661816793990569990,qme,,,,,1.66181679399057e+18,https://twitter.com/pepsi,,,['PriceGouging'],,"SummaryCard(title='Companies Push Prices Higher, Protecting Profits but Adding to Inflation', url='https://www.nytimes.com/2023/05/30/business/economy/inflation-companies-profits-higher-prices.html', description='Corporate profits have been bolstered by higher prices even as some of the costs of doing business have fallen in recent months.', thumbnailUrl='https://pbs.twimg.com/card_img/1673252726309019649/i1Kk_2gB?format=jpg&name=orig', siteUser=User(username='nytimes', id=807095, displayname='The New York Times', rawDescription='News tips? Share them here: https://t.co/ghL9OoYKMM', renderedDescription='News tips? Share them here: nyti.ms/2FVHq9v', descriptionLinks=[TextLink(text='nyti.ms/2FVHq9v', url='http://nyti.ms/2FVHq9v', tcourl='https://t.co/ghL9OoYKMM', indices=(28, 51))], verified=False, created=datetime.datetime(2007, 3, 2, 20, 41, 42, tzinfo=datetime.timezone.utc), followersCount=55072697, friendsCount=878, statusesCount=514117, favouritesCount=18741, listedCount=217994, mediaCount=65249, location='New York City', protected=None, link=TextLink(text='nytimes.com', url='http://www.nytimes.com/', tcourl='http://t.co/ahvuWqicF9', indices=(0, 22)), profileImageUrl='https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', profileBannerUrl='https://pbs.twimg.com/profile_banners/807095/1584666392', label=None, blue=True, blueType='Business', profileImageShape=None), creatorUser=None)",3.0,,0,,everyone
https://twitter.com/BlipW/status/1663661548881969154,2023-05-30 21:39:57+00:00,"@pepsi #PriceGouging 
https://t.co/thGKPrm8oj",1663661548881969154,BlipW,172533569,BlpW,False,0,0,0,1,1662156647102283783,qme,,,,,1.6621566471022838e+18,https://twitter.com/pepsi,,,['PriceGouging'],,"SummaryCard(title='Companies Push Prices Higher, Protecting Profits but Adding to Inflation', url='https://www.nytimes.com/2023/05/30/business/economy/inflation-companies-profits-higher-prices.html', description='Corporate profits have been bolstered by higher prices even as some of the costs of doing business have fallen in recent months.', thumbnailUrl='https://pbs.twimg.com/card_img/1673252726309019649/i1Kk_2gB?format=jpg&name=orig', siteUser=User(username='nytimes', id=807095, displayname='The New York Times', rawDescription='News tips? Share them here: https://t.co/ghL9OoYKMM', renderedDescription='News tips? Share them here: nyti.ms/2FVHq9v', descriptionLinks=[TextLink(text='nyti.ms/2FVHq9v', url='http://nyti.ms/2FVHq9v', tcourl='https://t.co/ghL9OoYKMM', indices=(28, 51))], verified=False, created=datetime.datetime(2007, 3, 2, 20, 41, 42, tzinfo=datetime.timezone.utc), followersCount=55072697, friendsCount=878, statusesCount=514117, favouritesCount=18741, listedCount=217994, mediaCount=65249, location='New York City', protected=None, link=TextLink(text='nytimes.com', url='http://www.nytimes.com/', tcourl='http://t.co/ahvuWqicF9', indices=(0, 22)), profileImageUrl='https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', profileBannerUrl='https://pbs.twimg.com/profile_banners/807095/1584666392', label=None, blue=True, blueType='Business', profileImageShape=None), creatorUser=None)",7.0,,0,,everyone
https://twitter.com/BlipW/status/1663661328911745026,2023-05-30 21:39:04+00:00,@pepsi #PriceGouging,1663661328911745026,BlipW,172533569,BlpW,False,0,0,0,1,1663661328911745026,qme,,,,https://twitter.com/PatrioticMills/status/1663642686895816706,,,,,['PriceGouging'],,,3.0,,0,,everyone
https://twitter.com/chriscuningham/status/1663634736600821761,2023-05-30 19:53:24+00:00,"@pepsi Thank you, Pepsi!  Appreciate the recognition!!",1663634736600821761,chriscuningham,209820281,Chris Cunningham,False,1,0,7,0,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,113.0,,0,,everyone
https://twitter.com/JoshBobrowsky/status/1663616842806558724,2023-05-30 18:42:18+00:00,@pepsi This is pretty funny,1663616842806558724,JoshBobrowsky,308245858,Josh Bobrowsky,False,0,0,4,0,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,108.0,,0,,everyone
https://twitter.com/joint_stoner/status/1663610397583196171,2023-05-30 18:16:41+00:00,@pepsi S tier sounds real nice right about now,1663610397583196171,joint_stoner,1657117934458753044,Stoner's Pizza Joint,False,0,0,1,0,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,25.0,,0,,everyone
https://twitter.com/thisismycrypto3/status/1663605084972777472,2023-05-30 17:55:35+00:00,@pepsi This tweet looks like a Mic Drop to me.,1663605084972777472,thisismycrypto3,1402292260113424384,thisismycryptoname.eth,False,1,0,4,1,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,193.0,,0,,everyone
https://twitter.com/realKyleWayne/status/1663603220311146500,2023-05-30 17:48:10+00:00,@pepsi https://t.co/h62YltSRm3,1663603220311146500,realKyleWayne,1508854743795437569,Kyle Wayne,False,0,0,0,1,1663601858080907264,qme,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,35.0,,0,,everyone
https://twitter.com/Tmeyer2008/status/1663602404514734085,2023-05-30 17:44:56+00:00,@pepsi Pepsi goes with everything or nothing at all. ❤️,1663602404514734085,Tmeyer2008,361162538,Teresa Meyer (Terri) #BlueSC 🇺🇸,False,0,0,2,0,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,130.0,,0,,everyone
https://twitter.com/LovelymarisaT/status/1663602233219350530,2023-05-30 17:44:15+00:00,@pepsi Hold up! Pepsi &amp; Egg Nog? https://t.co/KaRSIK0RRZ,1663602233219350530,LovelymarisaT,749975564,Marisa Tigney,False,0,0,1,1,1663601858080907264,en,,,,,1.6636018580809073e+18,https://twitter.com/pepsi,,,,,,121.0,,0,,everyone
