url,date,rawContent,tweetId,username,userId,userDisplayName,userVerified,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,sourceUrl,sourceLabel,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,pinned,conversationControlPolicy
https://twitter.com/Sprite/status/1624931512838721538,2023-02-13 00:40:37+00:00,@McDonalds @iamcardib @OffsetYRN You know what to do if you want to spice things up ⚡️,1624931512838721538,Sprite,90665957,Sprite,False,6,1,37,1,1624914581008023552,en,,,,,1.6249145810080236e+18,https://twitter.com/McDonalds,"[User(username='McDonalds', id=71026122, displayname=""McDonald's"", rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None), User(username='iamcardib', id=866953267, displayname='Cardi B', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None), User(username='OffsetYRN', id=428377986, displayname='OFFSET', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,4427.0,,0,,everyone
https://twitter.com/Sprite/status/1624850654601543680,2023-02-12 19:19:18+00:00,"@bhudson91 We're here to help where we can. You have reached us at the world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1624850654601543680,Sprite,90665957,Sprite,False,0,0,0,0,1624845982998339584,en,,,,,1.6248459829983396e+18,https://twitter.com/bhudson91,"[User(username='bhudson91', id=235580273, displayname='Bryony', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,66.0,,0,,everyone
https://twitter.com/Sprite/status/1624540548093681665,2023-02-11 22:47:03+00:00,@theantedwards_ GET IT 👊 We’re so proud of you!,1624540548093681665,Sprite,90665957,Sprite,False,0,0,1,0,1624113664478281745,en,,,,,1.6241136644782817e+18,https://twitter.com/theantedwards_,"[User(username='theantedwards_', id=889153467578798080, displayname='Anthony Edwards', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,1208.0,,0,,everyone
https://twitter.com/Sprite/status/1622605961683664898,2023-02-06 14:39:42+00:00,"@LunettaMichelle That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#02415749 and we’ll fix this.",1622605961683664898,Sprite,90665957,Sprite,False,0,0,0,0,1591098595360612353,en,,,,,1.6220573932143493e+18,https://twitter.com/LunettaMichelle,"[User(username='LunettaMichelle', id=1242538615487582216, displayname='Michelle Lunetta', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,95.0,,0,,everyone
https://twitter.com/Sprite/status/1620070398070083584,2023-01-30 14:44:17+00:00,"@study1220 You have reached us at The Coca-Cola Company world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1620070398070083584,Sprite,90665957,Sprite,False,0,0,0,0,1619528037414084608,en,,,,,1.6195280374140846e+18,https://twitter.com/study1220,"[User(username='study1220', id=1607638276776824832, displayname='bond.sui', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,78.0,,0,,everyone
https://twitter.com/Sprite/status/1616459617386496001,2023-01-20 15:36:19+00:00,"@Phillipcdugas Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#02395995 and we’ll fix this.",1616459617386496001,Sprite,90665957,Sprite,False,0,0,0,0,1616225492876632065,en,,,,,1.616225492876632e+18,https://twitter.com/Phillipcdugas,"[User(username='Phillipcdugas', id=1616043232726581248, displayname='Phil Dugas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,125.0,,0,,everyone
https://twitter.com/Sprite/status/1615382665984675843,2023-01-17 16:16:54+00:00,"@Gaza_731 You have reached us at The Coca-Cola Company world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1615382665984675843,Sprite,90665957,Sprite,False,1,0,0,0,1614873479387484160,en,,,,,1.6148734793874842e+18,https://twitter.com/Gaza_731,"[User(username='Gaza_731', id=853437697, displayname='#RealMenProtect💙', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,178.0,,0,,everyone
https://twitter.com/Sprite/status/1614007673195843601,2023-01-13 21:13:10+00:00,"@sweetcrtures_28 Thanks, Ash. You have reached us at the world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1614007673195843601,Sprite,90665957,Sprite,False,1,0,1,0,1613975745713283072,en,,,,,1.613975745713283e+18,https://twitter.com/sweetcrtures_28,"[User(username='sweetcrtures_28', id=1132135152, displayname='Ash | he/him | LOML🏠 ×͜×', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,151.0,,0,,everyone
https://twitter.com/Sprite/status/1613192770822217729,2023-01-11 15:15:02+00:00,@throwaway010909 We love that you want more of the lemon-lime! We'll pass along your idea to our team.,1613192770822217729,Sprite,90665957,Sprite,False,1,1,1,0,1613033667051540480,en,,,,,1.6130336670515405e+18,https://twitter.com/throwaway010909,"[User(username='throwaway010909', id=1488534332109172741, displayname='säsha', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,172.0,,0,,everyone
https://twitter.com/Sprite/status/1613185277551337473,2023-01-11 14:45:16+00:00,"@DrAliUQ Thanks, Dr Ali. You have reached us at The Coca-Cola Company world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1613185277551337473,Sprite,90665957,Sprite,False,0,0,0,0,1613018910655381506,en,,,,,1.6130189106553815e+18,https://twitter.com/DrAliUQ,"[User(username='DrAliUQ', id=2855596226, displayname='DrAli_Raza 🇦🇺🇵🇰', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,154.0,,0,,everyone
https://twitter.com/Sprite/status/1612464943848198144,2023-01-09 15:02:55+00:00,"@SonalSingh_NC Please call (800) 520-2653, Mon-Fri, 9a-7p EST for assistance. Thanks for reaching out!",1612464943848198144,Sprite,90665957,Sprite,False,0,0,0,0,1612161226729037825,en,,,,,1.6121612267290378e+18,https://twitter.com/SonalSingh_NC,"[User(username='SonalSingh_NC', id=410150328, displayname='Sonal Singh', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,108.0,,0,,everyone
https://twitter.com/Sprite/status/1612081122090917888,2023-01-08 13:37:45+00:00,"@muckystar_77 That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 02381970 and we’ll fix this.",1612081122090917888,Sprite,90665957,Sprite,False,0,0,1,0,1611830540772020225,en,,,,,1.6118305407720202e+18,https://twitter.com/muckystar_77,"[User(username='muckystar_77', id=19351514, displayname='EyeAmAwake👁', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,108.0,,0,,everyone
https://twitter.com/Sprite/status/1611412704115179530,2023-01-06 17:21:41+00:00,"@avril_akuji Thanks for reaching out. Our deliveries are organized regionally through our local, independent bottlers and stocking decisions are ultimately made by individual retailers. You may wish to reach out to your store manager to see if they can get any different packaging options.",1611412704115179530,Sprite,90665957,Sprite,False,0,0,0,0,1611160867759849475,en,,,,,,,,,,,,,104.0,,0,,everyone
https://twitter.com/Sprite/status/1611392099059900418,2023-01-06 15:59:49+00:00,"@NeroKatatonik Sprite Winter Spiced Cranberry only comes around once a year. If your local retailer is out, be sure to stock up next year!",1611392099059900418,Sprite,90665957,Sprite,False,0,0,1,0,1611113616391999492,en,,,,,1.6111136163919995e+18,https://twitter.com/NeroKatatonik,"[User(username='NeroKatatonik', id=818570660720971776, displayname='Nikki', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,96.0,,0,,everyone
https://twitter.com/Sprite/status/1611021062241656836,2023-01-05 15:25:27+00:00,"@savagechiefs92 Hi Allen. Right now, Sprite Grape can only be found in a Coca-Cola Freestyle machine. Check out https://t.co/WM2y7Z0J6P to find your favorite flavor at a Coca-Cola Freestyle machine near you.",1611021062241656836,Sprite,90665957,Sprite,False,0,0,0,0,1610455378885574656,en,,,,,1.6104553788855747e+18,https://twitter.com/savagechiefs92,"[User(username='savagechiefs92', id=457842204, displayname='Allen', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,116.0,,0,,everyone
https://twitter.com/Sprite/status/1610778662508322816,2023-01-04 23:22:14+00:00,"@official_svibez That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#02378522 and we’ll fix this.",1610778662508322816,Sprite,90665957,Sprite,False,0,0,1,0,1610734449787797512,en,,,,,1.6107344497877975e+18,https://twitter.com/veetwizzyy,,,,,,,107.0,,0,,everyone
https://twitter.com/Sprite/status/1610749150517202952,2023-01-04 21:24:58+00:00,"@Robinkybrj92 We're always looking to help out. Please send us a direct message with your email address, so we may assist you further.",1610749150517202952,Sprite,90665957,Sprite,False,0,0,0,0,1581627518880468992,en,,,,,1.6100245324917883e+18,https://twitter.com/Robinkybrj92,"[User(username='Robinkybrj92', id=713942017475289089, displayname='RobinkybrjB92', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,75.0,,0,,everyone
https://twitter.com/Sprite/status/1610410615067099136,2023-01-03 22:59:45+00:00,"@coolboy771 Thanks! You have reached us at The Coca-Cola Company world headquarters in the United States. For help with your request locally, please visit https://t.co/uOVqpF0pS1 and choose your country for your best contact options.",1610410615067099136,Sprite,90665957,Sprite,False,0,0,0,0,1610408094206681089,en,,,,,1.610408094206681e+18,https://twitter.com/coolboy771,"[User(username='coolboy771', id=256081963, displayname='Name cannot be blank', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,66.0,,0,,everyone
https://twitter.com/Sprite/status/1610306024044478464,2023-01-03 16:04:08+00:00,"@CameranKnipp We love that you want more crisp, refreshing Sprite! We'll pass along your feedback to our team.",1610306024044478464,Sprite,90665957,Sprite,False,0,0,1,0,1609380686820950016,en,,,,,1.60938068682095e+18,https://twitter.com/CameranKnipp,"[User(username='CameranKnipp', id=1228636818, displayname='Cameran Knipp', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,89.0,,0,,everyone
https://twitter.com/Sprite/status/1609265946018865155,2022-12-31 19:11:14+00:00,@markyatx Sprite in one hand and popcorn in the other = 🔥,1609265946018865155,Sprite,90665957,Sprite,False,0,0,2,0,1606487819974754304,en,,,,,1.6064878199747543e+18,https://twitter.com/markyatx,"[User(username='markyatx', id=23390360, displayname='markyatx | atx creator', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,149.0,,0,,everyone
https://twitter.com/Sprite/status/1609249550908248065,2022-12-31 18:06:06+00:00,@ImNotSweep You get it ⚡,1609249550908248065,Sprite,90665957,Sprite,False,0,0,0,0,1493985703176331269,en,,,,,1.6092222397563617e+18,https://twitter.com/ImNotSweep,"[User(username='ImNotSweep', id=1609211304207687680, displayname='MrSweepMAX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None, profileImageShape=None)]",,,,,,63.0,,0,,everyone
